"","state","dist","pvi","metric","pvi_range","st_dist","st","candidate","incumbent","stance","st_metric","red_scale","req_majority","primary_scale","last_name","fec_id","fec_name","ttl_receipts","comp_scale","stance_scale","stance_key","stance_scale_reduced","stance_key_reduced","comp_key","primary_type","primary_type_reduced","primary_scale_reduced","red_key","dist_pol","fund_self","fund_indiv","fund_party","fund_other","fund_tot","fund_self_pct","fund_indiv_pct","fund_party_pct","fund_other_pct","X","Y"
"361","Texas",10,"R+13",0.63,"R+8 to R+20","TX10","TX","Michael McCaul","Yes","Accepted with reservations",0.55,0,1,1,"mccaul","H4TX10093","MCCAUL, MICHAEL",2274162.55,3,1,"Acceptance with 
Reservations",0,"Questioned Election","Solid R","Open","Open",1,"Legislature",0.08,0,712642.17,0,1561159.59,2273801.76,0,0.313414380504306,0,0.686585619495694,37,6
"362","Texas",27,"R+13",0.63,"R+8 to R+20","TX27","TX","Michael Cloud","Yes","Fully denied",0.55,0,1,1,"cloud","H8TX27049","CLOUD, MICHAEL",996198.73,3,-2,"Full Denial",0,"Questioned Election","Solid R","Open","Open",1,"Legislature",0.08,0,703380.1,2615,285928.63,991923.73,0,0.70910703991324,0.0026362914011544,0.288256668685606,37.5,7
"363","Utah",3,"R+13",0.63,"R+8 to R+20","UT3","UT","John Curtis","Yes","Fully accepted",0.63,0,0,4,"curtis","H8UT03238","CURTIS, JOHN",1919155.46,3,2,"Acceptance",1,"Has Not Questioned Election","Solid R","Partially 
Closed","Restricted",3,"Legislature",0,0,592003.36,0,1322804.44,1914807.8,0,0.309171165899784,0,0.690828834100216,37,8
"364","Florida",28,"EVEN",0.5,"EVEN","FL28","FL","Carlos A. Gimenez","Yes","Fully denied",0.53,0,0,5,"gimenez","H0FL26036","GIMENEZ, CARLOS",2031256.62,0,-2,"Full Denial",0,"Questioned Election","Competitive","Closed","Closed",5,"Legislature",-0.03,0,831481.09,0,1188932.94,2020414.03,0,0.41153995055162,0,0.58846004944838,12.5,17
"365","Minnesota",2,"EVEN",0.5,"EVEN","MN2","MN","Tyler Kistner","No","Fully accepted",0.49,0,0,1,"kistner","H0MN02134","KISTNER, TYLER",2866698.72,0,2,"Acceptance",1,"Has Not Questioned Election","Competitive","Open","Open",1,"Legislature",0.01,0,2417358.17,5000,399436.64,2821794.81,0,0.856673972690452,0.00177192189250642,0.141554105417041,14,14
"366","Nebraska",2,"EVEN",0.5,"EVEN","NE2","NE","Don Bacon","Yes","Fully accepted",0.63,0,0,5,"bacon","H6NE02125","BACON, DONALD J",3402077.19,0,2,"Acceptance",1,"Has Not Questioned Election","Competitive","Closed","Closed",5,"Legislature",-0.13,1375.87,1568537.03,5000,1801185.25,3376098.15,0.000407532583138911,0.464600541900715,0.00148099959712368,0.533510925919023,13.5,15
"367","New Hampshire",1,"EVEN",0.5,"EVEN","NH1","NH","Karoline Leavitt","No","Fully denied",0.5,0,0,2,"leavitt","H2NH01270","LEAVITT, KAROLINE",2587632.09,0,-2,"Full Denial",0,"Questioned Election","Competitive","Open to 
Unaffiliated","Restricted",3,"Legislature",0,0,2362720.11,0,224904.98,2587625.09,0,0.913084402810455,0,0.086915597189545,14,16
"368","Ohio",13,"EVEN",0.5,"EVEN","OH13","OH","Madison Gesiotto Gilbert","No","No comment",0.56,0,0,3,"gilbert","H2OH09163","GILBERT, MADISON GESIOTTO",1650120.02,0,0,"No Comment",1,"Has Not Questioned Election","Competitive","Partially 
Open","Restricted",3,"Legislature",-0.0600000000000001,277015.37,1086572.48,5250,280618.88,1649456.73,0.167943399157855,0.658745670763973,0.00318286615496728,0.170128063923205,15,14
"369","Pennsylvania",17,"EVEN",0.5,"EVEN","PA17","PA","Jeremy Shaffer","No","No comment",0.52,0,0,5,"shaffer","H2PA17160","SHAFFER, JEREMY",2152914.19,0,0,"No Comment",1,"Has Not Questioned Election","Competitive","Closed","Closed",5,"Legislature",-0.02,1007858.12,804152.8,5000,335796.27,2152807.19,0.468159956303379,0.373536842377417,0.00232254891344914,0.155980652405755,14.5,15
"370","Pennsylvania",1,"EVEN",0.5,"EVEN","PA1","PA","Brian Fitzpatrick","Yes","Accepted with reservations",0.52,0,0,5,"fitzpatrick","H6PA08277","FITZPATRICK, BRIAN",4123022.04,0,1,"Acceptance with 
Reservations",0,"Questioned Election","Competitive","Closed","Closed",5,"Legislature",-0.02,0,1867188.52,5000,2169790.37,4041978.89,0,0.461949102361591,0.00123701784103083,0.536813879797378,15,16
"371","Texas",15,"EVEN",0.5,"EVEN","TX15","TX","Monica De La Cruz","No","Fully denied",0.55,0,1,1,"cruz",NA,NA,NA,0,-2,"Full Denial",0,"Questioned Election","Competitive","Open","Open",1,"Legislature",-0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5,15
"372","Florida",25,"D+10",0.4,"D+25 to D+8","FL25","FL","Carla Spalding","No","Raised questions",0.53,0,0,5,"spalding","H0FL23090","SPALDING, CARLA A",1850831.07,-2,-1,"Raised Questions",0,"Questioned Election","Likely D","Closed","Closed",5,"Legislature",-0.13,0,1699280.47,200,230.52,1699710.99,0,0.999746709880366,0.000117667062916384,0.000135623056717425,6,18
"373","Kentucky",3,"D+10",0.4,"D+25 to D+8","KY3","KY","Stuart N. Ray","No","Accepted with reservations",0.66,0,0,5,"ray","H2KY03214","RAY, STUART N.",579363.79,-2,1,"Acceptance with 
Reservations",0,"Questioned Election","Likely D","Closed","Closed",5,"Legislature",-0.26,103430,460983,0,14950,579363,0.178523654427362,0.795672143371254,0,0.0258042022013832,5.5,19
"374","Massachusetts",6,"D+10",0.4,"D+25 to D+8","MA6","MA","Bob May","No","No comment",0.36,0,0,2,"may","H2MA06086","MAY, ROBERT",33793,-2,0,"No Comment",1,"Has Not Questioned Election","Likely D","Open to 
Unaffiliated","Restricted",3,"Legislature",0.04,10000,22693,600,500,33793,0.295919273222265,0.671529606723286,0.0177551563933359,0.0147959636611132,6,20
"375","Missouri",5,"D+10",0.4,"D+25 to D+8","MO5","MO","Jacob Turk","No","Raised questions",0.61,0,0,1,"turk","H6MO05189","TURK, JACOB",17915,-2,-1,"Raised Questions",0,"Questioned Election","Likely D","Open","Open",1,"Legislature",-0.21,0,15085,0,2830,17915,0,0.842031816913201,0,0.157968183086799,5.5,21
"376","Georgia",14,"R+22",0.72,"R+21+","GA14","GA","Marjorie Taylor Greene","Yes","Fully denied",0.53,0,1,1,"greene","H0GA06192","GREENE, MARJORIE TAYLOR MRS.",11611052.44,3,-2,"Full Denial",0,"Questioned Election","Solid R","Open","Open",1,"Legislature",0.19,0,11347163.3,0,240528.54,11587691.84,0,0.979242756597159,0,0.0207572434028415,40.5,23
"377","Idaho",1,"R+22",0.72,"R+21+","ID1","ID","Russ Fulcher","Yes","Fully denied",0.69,1,0,4,"fulcher","H8ID01124","FULCHER, RUSSELL",486525.11,3,-2,"Full Denial",0,"Questioned Election","Solid R","Partially 
Closed","Restricted",3,"Comission",0.03,0,215276.73,500,263350,479126.73,0,0.449310623934507,0.00104356523794863,0.549645810827544,40,24
"378","Illinois",15,"R+22",0.72,"R+21+","IL15","IL","Mary Miller","Yes","Fully denied",0.43,0,0,3,"miller","H0IL15129","MILLER, MARY",1877723.38,3,-2,"Full Denial",0,"Questioned Election","Solid R","Partially 
Open","Restricted",3,"Legislature",0.29,0,1503009.88,0,369986.15,1872996.03,0,0.802462928872305,0,0.197537071127695,40.5,25
"379","Kentucky",1,"R+22",0.72,"R+21+","KY1","KY","James R. Comer","Yes","Accepted with reservations",0.66,0,0,5,"comer","H6KY01110","COMER, JAMES",1511928.01,3,1,"Acceptance with 
Reservations",0,"Questioned Election","Solid R","Closed","Closed",5,"Legislature",0.0599999999999999,0,731032.11,0,780050,1511082.11,0,0.483780533938027,0,0.516219466061973,40,26
"380","Mississippi",4,"R+22",0.72,"R+21+","MS4","MS","Mike Ezell","No","No comment",0.6,0,1,1,"ezell","H2MS04258","EZELL, WALTER MICHAEL",868742.43,3,0,"No Comment",1,"Has Not Questioned Election","Solid R","Open","Open",1,"Legislature",0.12,45000,730742.43,0,93000,868742.43,0.051799012510532,0.841149694967702,0,0.107051292521766,41,4
"381","North Carolina",10,"R+22",0.72,"R+21+","NC10","NC","Patrick McHenry","Yes","Fully accepted",0.53,0,0,4,"mchenry","H4NC10047","MCHENRY, PATRICK TIMOTHY",3474445.19,3,2,"Acceptance",1,"Has Not Questioned Election","Solid R","Partially 
Closed","Restricted",3,"Legislature",0.19,0,1121859.7,0,2352555.03,3474414.73,0,0.322891706137799,0,0.677108293862201,41.5,5
"382","Tennessee",4,"R+22",0.72,"R+21+","TN4","TN","Scott DesJarlais","Yes","Fully denied",0.64,0,0,3,"desjarlais","H0TN04195","DESJARLAIS, SCOTT HON.",145830.67,3,-2,"Full Denial",0,"Questioned Election","Solid R","Partially 
Open","Restricted",3,"Legislature",0.08,0,62411.41,0,81500,143911.41,0,0.433679372608468,0,0.566320627391532,41,6
"383","Georgia",9,"R+23",0.73,"R+21+","GA9","GA","Andrew Clyde","Yes","Fully denied",0.53,0,1,1,"clyde","H0GA09246","CLYDE, ANDREW",734746.61,3,-2,"Full Denial",0,"Questioned Election","Solid R","Open","Open",1,"Legislature",0.2,85000,518361.08,0,125456.52,728817.6,0.116627260373515,0.711235678172426,0,0.172137061454059,41.5,7
"384","Louisiana",1,"R+23",0.73,"R+21+","LA1","LA","Steve Scalise","Yes","Fully denied",0.62,0,0,0,"scalise","H0LA01087","SCALISE, STEVE MR",18099611.7,3,-2,"Full Denial",0,"Questioned Election","Solid R","All Party","All Party",0,"Legislature",0.11,0,3253841.32,0,14835821.37,18089662.69,0,0.179872968101209,0,0.820127031898791,41,8
"385","Missouri",4,"R+23",0.73,"R+21+","MO4","MO","Mark Alford","No","Raised questions",0.61,0,0,1,"alford","H2MO04207","ALFORD, MARK",713904.61,3,-1,"Raised Questions",0,"Questioned Election","Solid R","Open","Open",1,"Legislature",0.12,0,651210.18,0,62694.43,713904.61,0,0.912180942493143,0,0.0878190575068565,41.5,9
"386","Texas",11,"R+23",0.73,"R+21+","TX11","TX","August Pfluger","Yes","Fully denied",0.55,0,1,1,"pfluger","H0TX11230","PFLUGER, AUGUST LEE II",2716688.01,3,-2,"Full Denial",0,"Questioned Election","Solid R","Open","Open",1,"Legislature",0.18,0,1030267.72,0,1682420.29,2712688.01,0,0.379795876341858,0,0.620204123658142,41,10
"387","Virginia",9,"R+23",0.73,"R+21+","VA9","VA","H. Morgan Griffith","Yes","Accepted with reservations",0.48,1,0,1,"griffith","H0VA09055","GRIFFITH, H MORGAN",724671.59,3,1,"Acceptance with 
Reservations",0,"Questioned Election","Solid R","Open","Open",1,"Comission",0.25,0,256576.88,0,464075,720651.88,0,0.356034428162458,0,0.643965571837542,41.5,11
"388","Georgia",5,"D+32",0.18,"D+26+","GA5","GA","Christian Zimm","No","Raised questions",0.53,0,1,1,"zimm","H2GA05166","ZIMM, CHRISTIAN GERARD",33608.28,-3,-1,"Raised Questions",0,"Questioned Election","Solid D","Open","Open",1,"Legislature",-0.35,0,28608.28,0,5000,33608.28,0,0.851227138074308,0,0.148772861925692,0.5,19
"389","New York",5,"D+32",0.18,"D+26+","NY5","NY","Paul King","No","Accepted with reservations",0.4,1,0,5,"king","H2NY05126","KING, PAUL",94157.17,-3,1,"Acceptance with 
Reservations",0,"Questioned Election","Solid D","Closed","Closed",5,"Comission",-0.22,200,92707.17,0,1250,94157.17,0.00212410802066375,0.984600216850188,0,0.0132756751291484,1,20
"390","Georgia",3,"R+18",0.68,"R+8 to R+20","GA3","GA","Drew Ferguson","Yes","Accepted with reservations",0.53,0,1,1,"ferguson","H6GA03113","FERGUSON, ANDERSON DREW IV",3173803.03,3,1,"Acceptance with 
Reservations",0,"Questioned Election","Solid R","Open","Open",1,"Legislature",0.15,0,703009.37,0,2453973.66,3156983.03,0,0.222683924278174,0,0.777316075721826,39.5,15
"391","Indiana",3,"R+18",0.68,"R+8 to R+20","IN3","IN","Jim Banks","Yes","Accepted with reservations",0.61,0,0,3,"banks","H6IN03229","BANKS, JAMES E HON.",2346682.61,3,1,"Acceptance with 
Reservations",0,"Questioned Election","Solid R","Partially 
Open","Restricted",3,"Legislature",0.0700000000000001,0,1604330.76,0,735233.34,2339564.1,0,0.685739176797934,0,0.314260823202066,39,16
"392","Indiana",4,"R+18",0.68,"R+8 to R+20","IN4","IN","Jim Baird","Yes","Fully denied",0.61,0,0,3,"baird","H8IN04199","BAIRD, JAMES R DR.",336922.18,3,-2,"Full Denial",0,"Questioned Election","Solid R","Partially 
Open","Restricted",3,"Legislature",0.0700000000000001,0,166251.51,0,170138.67,336390.18,0,0.494222245132126,0,0.505777754867874,39.5,17
"393","Kansas",1,"R+18",0.68,"R+8 to R+20","KS1","KS","Tracey Mann","Yes","Fully denied",0.61,0,0,2,"mann","H0KS01123","MANN, TRACEY ROBERT",1148775.06,3,-2,"Full Denial",0,"Questioned Election","Solid R","Open to 
Unaffiliated","Restricted",3,"Legislature",0.0700000000000001,0,564353.9,0,580955.32,1145309.22,0,0.492752428903,0,0.507247571097,39,18
"394","Michigan",9,"R+18",0.68,"R+8 to R+20","MI9","MI","Lisa McClain","Yes","Fully denied",0.51,1,0,1,"mcclain","H0MI10287","MCCLAIN, LISA",1191695.19,3,-2,"Full Denial",0,"Questioned Election","Solid R","Open","Open",1,"Comission",0.17,0,652062.09,0,538854.3,1190916.39,0,0.547529696858064,0,0.452470303141936,39.5,19
"395","Mississippi",1,"R+18",0.68,"R+8 to R+20","MS1","MS","Trent Kelly","Yes","Fully denied",0.6,0,1,1,"kelly","H6MS01131","KELLY, JOHN TRENT",959258.66,3,-2,"Full Denial",0,"Questioned Election","Solid R","Open","Open",1,"Legislature",0.0800000000000001,0,518576.76,0,440664.16,959240.92,0,0.540611591090172,0,0.459388408909828,39,20
"396","Pennsylvania",14,"R+18",0.68,"R+8 to R+20","PA14","PA","Guy Reschenthaler","Yes","Fully denied",0.52,0,0,5,"reschenthaler","H8PA18199","RESCHENTHALER, GUY MR.",1711877.96,3,-2,"Full Denial",0,"Questioned Election","Solid R","Closed","Closed",5,"Legislature",0.16,0,1115185.98,0,595587.7,1710773.68,0,0.651860613146679,0,0.348139386853321,39.5,21
"397","Tennessee",2,"R+18",0.68,"R+8 to R+20","TN2","TN","Tim Burchett","Yes","Fully denied",0.64,0,0,3,"burchett","H8TN02119","BURCHETT, TIM",1324587.1,3,-2,"Full Denial",0,"Questioned Election","Solid R","Partially 
Open","Restricted",3,"Legislature",0.04,0,1186115.22,0,133600,1319715.22,0,0.898766038327572,0,0.101233961672428,39,22
"398","Texas",36,"R+18",0.68,"R+8 to R+20","TX36","TX","Brian Babin","Yes","Fully denied",0.55,0,1,1,"babin","H6TX02079","BABIN, BRIAN",877169.34,3,-2,"Full Denial",0,"Questioned Election","Solid R","Open","Open",1,"Legislature",0.13,0,525566.84,0,350737,876303.84,0,0.599754121812361,0,0.400245878187639,39.5,23
"399","Illinois",10,"D+11",0.39,"D+25 to D+8","IL10","IL","Joseph Severino","No","No comment",0.43,0,0,3,"severino","H0IL10393","SEVERINO, JOSEPH",12675,-3,0,"No Comment",1,"Has Not Questioned Election","Solid D","Partially 
Open","Restricted",3,"Legislature",-0.04,0,12675,0,0,12675,0,1,0,0,6,12
"400","Massachusetts",3,"D+11",0.39,"D+25 to D+8","MA3","MA","Dean A. Tran","No","No comment",0.36,0,0,2,"tran","H2MA03141","TRAN, DEAN",135464.33,-3,0,"No Comment",1,"Has Not Questioned Election","Solid D","Open to 
Unaffiliated","Restricted",3,"Legislature",0.03,246.69,129543.95,0,5673.69,135464.33,0.00182106979748839,0.956295653623356,0,0.0418832765791556,5.5,13
"401","Michigan",6,"D+11",0.39,"D+25 to D+8","MI6","MI","Whittney Williams","No","No comment",0.51,1,0,1,"williams","H2MI06158","WILLIAMS, WHITTNEY",12069.75,-3,0,"No Comment",1,"Has Not Questioned Election","Solid D","Open","Open",1,"Comission",-0.12,11768.99,300.76,0,0,12069.75,0.975081505416434,0.0249184945835664,0,0,6,14
"402","Mississippi",2,"D+11",0.39,"D+25 to D+8","MS2","MS","Brian Flowers","No","Fully denied",0.6,0,1,1,"flowers","H0MS02082","FLOWERS, BRIAN WESLEY",42642.25,-3,-2,"Full Denial",0,"Questioned Election","Solid D","Open","Open",1,"Legislature",-0.21,3510,26349.25,0,12783,42642.25,0.0823127297457334,0.617914157906771,0,0.299773112347496,5.5,15
"403","New Jersey",1,"D+11",0.39,"D+25 to D+8","NJ1","NJ","Claire Gustafson","No","No comment",0.44,1,0,2,"gustafson","H4NJ01118","GUSTAFSON, CLAIRE H.",162590,-3,0,"No Comment",1,"Has Not Questioned Election","Solid D","Open to 
Unaffiliated","Restricted",3,"Comission",-0.05,1e+05,62590,0,0,162590,0.615043975644259,0.384956024355741,0,0,6,16
"404","Texas",34,"D+11",0.39,"D+25 to D+8","TX34","TX","Mayra Flores","Yes","Fully denied",0.55,0,1,1,"flores","H2TX34113","FLORES, MAYRA NOHEMI",3364127.59,-3,-2,"Full Denial",0,"Questioned Election","Solid D","Open","Open",1,"Legislature",-0.16,12653.18,2644217.7,15000,690693.86,3362564.74,0.00376295505911955,0.786369305710379,0.00446088065504428,0.205406858575457,5.5,17
"405","Illinois",7,"D+37",0.13,"D+26+","IL7","IL",NA,NA,NA,0.43,0,0,3,NA,NA,NA,NA,-3,NA,"Not Tracked by 538",NA,"Not Tracked by 538","Solid D","Partially 
Open","Restricted",3,"Legislature",-0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10
"406","New York",15,"D+37",0.13,"D+26+","NY15","NY","Stylo A. Sapaskis","No","No comment",0.4,1,0,5,"sapaskis",NA,NA,NA,-3,0,"No Comment",1,"Has Not Questioned Election","Solid D","Closed","Closed",5,"Comission",-0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,11
"407","Washington",7,"D+37",0.13,"D+26+","WA7","WA","Cliff Moon","No","No comment",0.42,1,0,0,"moon","H2WA07127","MOON, CLIFFORD E",5486.18,-3,0,"No Comment",1,"Has Not Questioned Election","Solid D","All Party","All Party",0,"Comission",-0.29,1500,2986.18,0,1000,5486.18,0.273414288266152,0.544309519556413,0,0.182276192177435,1,12
"408","Illinois",12,"R+24",0.74,"R+21+","IL12","IL","Mike Bost","Yes","Fully denied",0.43,0,0,3,"bost","H4IL12060","BOST, MICHAEL",1513240.47,3,-2,"Full Denial",0,"Questioned Election","Solid R","Partially 
Open","Restricted",3,"Legislature",0.31,0,652132.75,0,849948.44,1502081.19,0,0.434152797026904,0,0.565847202973096,41,12
"409","Missouri",7,"R+24",0.74,"R+21+","MO7","MO","Eric Burlison","No","Raised questions",0.61,0,0,1,"burlison","H2MO07143","BURLISON, ERIC",855761.23,3,-1,"Raised Questions",0,"Questioned Election","Solid R","Open","Open",1,"Legislature",0.13,0,768800.06,0,86961.17,855761.23,0,0.898381502980685,0,0.101618497019315,41.5,13
"410","Ohio",2,"R+24",0.74,"R+21+","OH2","OH","Brad Wenstrup","Yes","Accepted with reservations",0.56,0,0,3,"wenstrup","H2OH02085","WENSTRUP, BRAD DR.",1917921.59,3,1,"Acceptance with 
Reservations",0,"Questioned Election","Solid R","Partially 
Open","Restricted",3,"Legislature",0.18,0,711108.89,0,1204157.87,1915266.76,0,0.37128451495707,0,0.628715485042929,41,14
"411","Kentucky",5,"R+30",0.8,"R+21+","KY5","KY","Harold ""Hal"" Rogers","Yes","Fully denied",0.66,0,0,5,"rogers","H0KY05015","ROGERS, HAROLD DALLAS",702716.76,3,-2,"Full Denial",0,"Questioned Election","Solid R","Closed","Closed",5,"Legislature",0.14,0,372537,0,323177.63,695714.63,0,0.53547386232197,0,0.46452613767803,41,24
"412","Tennessee",1,"R+30",0.8,"R+21+","TN1","TN","Diana Lynn Harshbarger","Yes","Fully denied",0.64,0,0,3,"harshbarger","H0TN01118","HARSHBARGER, DIANA",1730370.94,3,-2,"Full Denial",0,"Questioned Election","Solid R","Partially 
Open","Restricted",3,"Legislature",0.16,0,1157129.78,0,380577.78,1537707.56,0,0.752503148257917,0,0.247496851742083,41.5,25
"413","Maryland",6,"D+1",0.49,"D+1","MD6","MD","Neil C. Parrott","No","Fully accepted",0.36,0,0,5,"parrott","H0MD06231","PARROTT, NEIL CONRAD",633123.6,0,2,"Acceptance",1,"Has Not Questioned Election","Competitive","Closed","Closed",5,"Legislature",0.13,0,621677,0,11446.6,633123.6,0,0.981920433861571,0,0.0180795661384286,11.5,15
"414","Michigan",3,"D+1",0.49,"D+1","MI3","MI","John Gibbs","No","Raised questions",0.51,1,0,1,"gibbs","H2MI03197","GIBBS, JOHN",1064525.78,0,-1,"Raised Questions",0,"Questioned Election","Competitive","Open","Open",1,"Comission",-0.02,53000,682356.51,5000,319169.27,1059525.78,0.0500223788797286,0.644020676873006,0.00471909234714421,0.301237851900121,12,16
"415","New Hampshire",2,"D+1",0.49,"D+1","NH2","NH","Robert Burns","No","No comment",0.5,0,0,2,"burns","H2NH00025","BURNS, ROBERT ANDREW MR.",262444.32,0,0,"No Comment",1,"Has Not Questioned Election","Competitive","Open to 
Unaffiliated","Restricted",3,"Legislature",-0.01,151850,100594.32,0,10000,262444.32,0.578598919572731,0.383297760073451,0,0.0381033203538183,11.5,17
"416","New Mexico",2,"D+1",0.49,"D+1","NM2","NM","Yvette Herrell","Yes","Fully denied",0.47,0,0,5,"herrell","H8NM02156","HERRELL, STELLA YVETTE",3843128.04,0,-2,"Full Denial",0,"Questioned Election","Competitive","Closed","Closed",5,"Legislature",0.02,0,2913237.15,13000,906356.98,3832594.13,0,0.760121487218371,0.00339195843834369,0.236486554343285,12,18
"417","New York",22,"D+1",0.49,"D+1","NY22","NY","Brandon M. Williams","No","Accepted with reservations",0.4,1,0,5,"williams","H2NY22212","WILLIAMS, BRANDON MCDONALD",559647.39,0,1,"Acceptance with 
Reservations",0,"Questioned Election","Competitive","Closed","Closed",5,"Comission",0.09,2915.81,384012.74,6000,166718.84,559647.39,0.00521008415674019,0.686169089433259,0.0107210363296789,0.297899790080322,12.5,13
"418","New York",18,"D+1",0.49,"D+1","NY18","NY","Colin J. Schmitt","No","Avoided answering",0.4,1,0,5,"schmitt","H2NY18087","SCHMITT, COLIN J",1796204.18,0,0,"No Comment",1,"Has Not Questioned Election","Competitive","Closed","Closed",5,"Comission",0.09,0,1248114.3,18900,521334.96,1788349.26,0,0.697914175892018,0.0105684054131574,0.291517418694825,13,14
"419","Virginia",7,"D+1",0.49,"D+1","VA7","VA","Yesli I. Vega","No","Accepted with reservations",0.48,1,0,1,"vega","H2VA07261","VEGA, YESLI",2379192.76,0,1,"Acceptance with 
Reservations",0,"Questioned Election","Competitive","Open","Open",1,"Comission",0.01,0,1653510.58,200,724030.41,2377740.99,0,0.695412404864165,8.41134508935727e-05,0.304503481684942,12.5,15
"420","Washington",8,"D+1",0.49,"D+1","WA8","WA","Matt Larkin","No","Fully accepted",0.42,1,0,0,"larkin","H2WA08182","LARKIN, MATT MR",1943244.32,0,2,"Acceptance",1,"Has Not Questioned Election","Competitive","All Party","All Party",0,"Comission",0.07,777800,925156.04,0,240288.28,1943244.32,0.400258470844263,0.476088379869805,0,0.123653149285932,13,16
"421","Maryland",8,"D+30",0.2,"D+26+","MD8","MD","Gregory Thomas Coll","No","No comment",0.36,0,0,5,"coll","H0MD08203","COLL, GREGORY THOMAS",9291.15,-3,0,"No Comment",1,"Has Not Questioned Election","Solid D","Closed","Closed",5,"Legislature",-0.16,0,9190,0,0,9190,0,1,0,0,1,22
"422","Maryland",7,"D+30",0.2,"D+26+","MD7","MD","Scott M. Collier","No","Fully denied",0.36,0,0,5,"collier",NA,NA,NA,-3,-2,"Full Denial",0,"Questioned Election","Solid D","Closed","Closed",5,"Legislature",-0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,23
"423","Minnesota",5,"D+30",0.2,"D+26+","MN5","MN","Cicely Davis","No","No comment",0.49,0,0,1,"davis","H2MN05166","DAVIS, CICELY",2787373.32,-3,0,"No Comment",1,"Has Not Questioned Election","Solid D","Open","Open",1,"Legislature",-0.29,0,2773659.69,0,4300,2777959.69,0,0.998452101369405,0,0.00154789863059532,1,24
"424","Massachusetts",7,"D+36",0.14,"D+26+","MA7","MA","Donnie Dionicio Palmer","No","Fully denied",0.36,0,0,2,"palmer",NA,NA,NA,-3,-2,"Full Denial",0,"Questioned Election","Solid D","Open to 
Unaffiliated","Restricted",3,"Legislature",-0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,13
"425","New York",10,"D+36",0.14,"D+26+","NY10","NY","Benine Hamdan","No","Raised questions",0.4,1,0,5,"hamdan","H2NY10134","HAMDAN, BENINE",24779.84,-3,-1,"Raised Questions",0,"Questioned Election","Solid D","Closed","Closed",5,"Comission",-0.26,20000,4779.84,0,0,24779.84,0.807107713366995,0.192892286633005,0,0,1,14
"426","Missouri",8,"R+28",0.78,"R+21+","MO8","MO","Jason Smith","Yes","Fully denied",0.61,0,0,1,"smith","H4MO08162","SMITH, JASON T",2717357.49,3,-2,"Full Denial",0,"Questioned Election","Solid R","Open","Open",1,"Legislature",0.17,0,1534658.52,0,1175654.57,2710313.09,0,0.566229239589438,0,0.433770760410562,41.5,21
"427","Oklahoma",2,"R+28",0.78,"R+21+","OK2","OK","Josh Brecheen","No","Fully denied",0.7,0,1,4,"brecheen","H2OK02315","BRECHEEN, JOSH",472896.41,3,-2,"Full Denial",0,"Questioned Election","Solid R","Partially 
Closed","Restricted",3,"Legislature",0.0800000000000001,751.5,409720.38,0,62400,472871.88,0.00158922539441339,0.866451141057489,0,0.131959633548098,41,22
"428","Nebraska",3,"R+29",0.79,"R+21+","NE3","NE","Adrian Smith","Yes","Accepted with reservations",0.63,0,0,5,"smith","H6NE03115","SMITH, ADRIAN",1575873.27,3,1,"Acceptance with 
Reservations",0,"Questioned Election","Solid R","Closed","Closed",5,"Legislature",0.16,0,438431.4,0,1134420.4,1572851.8,0,0.278749339257519,0,0.721250660742481,41.5,23
"429","New Jersey",10,"D+31",0.19,"D+26+","NJ10","NJ","David H. Pinckney","No","No comment",0.44,1,0,2,"pinckney",NA,NA,NA,-3,0,"No Comment",1,"Has Not Questioned Election","Solid D","Open to 
Unaffiliated","Restricted",3,"Comission",-0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,21
"430","New York",12,"D+35",0.15,"D+26+","NY12","NY","Michael Zumbluskas","No","Accepted with reservations",0.4,1,0,5,"zumbluskas","H2NY12221","ZUMBLUSKAS, MICHAEL K MR.",10698.57,-3,1,"Acceptance with 
Reservations",0,"Questioned Election","Solid D","Closed","Closed",5,"Comission",-0.25,5532.57,5166,0,0,10698.57,0.517131728819833,0.482868271180167,0,0,0.5,15
"431","Oklahoma",3,"R+25",0.75,"R+21+","OK3","OK","Frank D. Lucas","Yes","Fully denied",0.7,0,1,4,"lucas","H4OK06056","LUCAS, FRANK D.",1388836.32,3,-2,"Full Denial",0,"Questioned Election","Solid R","Partially 
Closed","Restricted",3,"Legislature",0.05,0,621297.44,0,767300,1388597.44,0,0.447428046533054,0,0.552571953466946,41.5,15
"432","Pennsylvania",13,"R+25",0.75,"R+21+","PA13","PA","John Joyce","Yes","Fully denied",0.52,0,0,5,"joyce","H8PA13125","JOYCE, JOHN",1375206.15,3,-2,"Full Denial",0,"Questioned Election","Solid R","Closed","Closed",5,"Legislature",0.23,0,309307,200,1065699.15,1375206.15,0,0.224916824288489,0.000145432741120304,0.77493774297039,41,16
